#{"t_start": 1753292095.503113, "env_id": "intersection-v0"}
r,l,t
9.0,9,1182.538442
-0.841249,5,1182.670956
7.626732,9,1182.92606
9.0,9,1183.136911
3.633425,6,1183.363519
9.0,9,1183.620147
-1.0,5,1183.743672
8.0,8,1183.90958
10.0,10,1184.173733
-1.299552,4,1184.314784
0.0,6,1184.569538
1.0,7,1184.881866
-1.0,5,1185.084778
-0.841249,5,1185.215105
9.0,9,1185.374001
10.0,10,1185.646238
9.0,9,1185.961986
9.0,9,1186.239028
7.549949,10,1186.50534
-1.0,4,1186.6615
9.0,9,1187.039409
-0.382068,7,1187.322318
0.0,6,1187.485369
10.0,10,1187.811074
9.0,9,1188.025815
0.0,6,1188.209799
-0.299923,5,1188.337696
-0.373268,8,1188.597054
9.0,9,1189.009262
-2.0,4,1189.127793
0.0,6,1189.299802
0.0,6,1189.51932
9.0,9,1189.85435
9.0,9,1190.136379
1.0,6,1190.325077
-1.0,5,1190.464153
1.0,6,1190.659208
10.0,10,1190.904192
8.0,8,1191.243221
9.0,9,1191.481067
8.0,8,1191.647073
0.0,5,1191.810167
10.0,10,1192.068644
0.0,5,1192.251343
9.0,9,1192.487931
9.0,9,1192.721375
6.539093,10,1193.072427
1.0,7,1193.307294
9.0,9,1193.635087
-1.0,5,1193.791932
9.0,9,1194.397187
9.0,9,1194.574071
0.0,6,1194.750827
-1.0,5,1194.893818
9.0,9,1195.037663
10.0,10,1195.318049
10.0,10,1195.690372
8.0,8,1195.961405
0.158681,6,1196.23711
0.0,6,1196.590446
10.0,10,1196.906115
9.0,9,1197.183239
-0.57992,5,1197.342592
9.0,9,1197.587338
-0.299923,5,1197.709761
-1.57953,4,1197.844896
-0.299923,5,1198.028764
0.700013,6,1198.141897
9.0,9,1198.575059
9.0,9,1198.807392
-1.0,5,1198.97288
0.0,6,1199.176793
9.0,9,1199.388627
9.0,9,1199.633085
10.0,10,1199.946025
9.0,9,1200.20203
-0.841249,5,1200.377468
9.0,9,1200.663422
9.0,9,1201.054951
0.0,6,1201.229638
0.0,6,1201.423913
-1.0,5,1201.576282
0.0,7,1201.704601
10.0,10,1202.065627
9.0,9,1202.350861
-0.299923,5,1202.518956
10.0,10,1202.784859
9.0,9,1203.093747
-1.0,5,1203.298026
0.0,6,1203.432651
10.0,10,1203.718431
-4.981387,1,1203.804298
9.0,9,1204.142643
9.0,9,1204.444517
0.420014,6,1204.574297
-2.0,4,1204.743199
0.0,5,1204.863002
-1.0,5,1204.98742
9.0,9,1205.297229
9.0,9,1205.522753
-1.0,5,1205.708012
0.0,6,1205.868535
9.0,9,1206.106986
9.0,9,1206.540912
-1.0,5,1206.688558
10.0,10,1206.986626
-1.0,4,1207.13635
9.0,9,1207.40174
0.0,6,1207.66495
9.0,9,1207.870919
-3.0,3,1207.983772
10.0,10,1208.249717
9.0,9,1208.406266
0.0,6,1208.543214
10.0,10,1208.842336
0.0,6,1209.012129
-1.0,5,1209.148871
-1.0,5,1209.252623
-1.0,5,1209.462299
9.0,9,1209.819502
10.0,10,1210.008964
9.0,9,1210.36325
8.0,8,1210.481809
0.0,6,1210.639911
9.0,9,1210.873615
-1.0,5,1211.02514
8.0,8,1211.238964
9.0,9,1211.597769
0.0,6,1211.848342
9.0,9,1212.156653
-1.0,5,1212.298129
0.0,6,1212.525931
0.0,6,1212.699602
0.0,5,1212.855578
-1.84084,4,1213.018997
1.0,7,1213.195549
-1.0,4,1213.303842
9.0,9,1213.713006
9.0,9,1213.943445
4.0,5,1214.167603
9.0,9,1214.345999
0.0,6,1214.497666
1.700002,7,1214.783399
0.0,6,1215.020419
0.0,6,1215.290394
0.0,6,1215.412557
0.0,6,1215.680312
10.0,10,1216.12407
9.0,9,1216.294781
10.0,10,1216.632817
7.615917,9,1217.002439
9.0,9,1217.28891
9.0,9,1217.50159
8.0,8,1217.78835
-1.0,5,1217.935805
0.0,6,1218.076286
10.0,10,1218.405928
9.0,9,1218.678839
-2.0,4,1218.821432
10.0,10,1219.16007
-5.0,1,1219.221193
0.0,6,1219.462217
-1.57953,4,1219.55522
-1.0,5,1219.759179
-1.0,5,1219.882586
9.0,9,1220.134611
-0.57992,5,1220.30566
-0.841249,5,1220.494191
9.0,9,1220.836978
9.0,9,1221.213957
-1.57953,4,1221.371248
0.0,5,1221.507348
0.0,5,1221.645659
0.0,6,1221.855604
10.0,10,1222.134782
0.0,6,1222.371109
-1.84084,4,1222.484173
9.0,9,1222.875167
10.0,10,1223.190591
9.0,9,1223.393369
-1.0,5,1223.534203
9.0,9,1223.860002
8.0,8,1224.077312
9.0,9,1224.476871
10.0,10,1224.785166
10.0,10,1225.081525
-1.0,5,1225.250035
-1.0,5,1225.466371
9.0,9,1225.724377
9.0,9,1225.919591
9.0,9,1226.181178
10.0,10,1226.452374
9.0,9,1226.685165
0.0,6,1226.901997
-1.0,5,1227.018343
0.0,5,1227.145626
9.0,9,1227.467562
10.0,10,1227.794986
9.0,9,1228.137286
10.0,10,1228.436894
-1.0,5,1228.58599
10.0,10,1228.777103
0.0,6,1228.952143
-1.0,5,1229.186213
9.0,9,1229.530415
7.552044,10,1229.780239
9.0,9,1229.980823
-5.0,1,1230.01635
-0.841249,5,1230.103373
9.0,9,1230.399596
0.0,5,1230.617637
0.0,6,1230.774151
-1.0,5,1230.901414
9.0,9,1231.189992
-1.0,5,1231.347053
-1.0,5,1231.553423
9.0,9,1231.910273
9.0,9,1232.113577
0.0,6,1232.333443
9.0,9,1232.62734
10.0,10,1232.931262
-1.0,5,1233.076066
10.0,10,1233.454637
0.0,6,1233.6393
9.0,9,1233.943782
1.0,6,1234.139101
-1.0,5,1234.313745
8.0,8,1234.517114
9.0,9,1234.720449
10.0,10,1235.12342
0.158681,6,1235.263001
0.0,6,1235.438953
10.0,10,1235.72266
10.0,10,1236.043991
9.0,9,1236.244599
10.0,10,1236.562228
0.0,5,1236.743284
9.0,9,1237.050105
8.0,8,1237.269312
0.0,6,1237.456671
0.0,6,1237.578786
10.0,10,1237.889404
9.0,9,1238.242334
9.0,9,1238.5898
9.0,9,1238.882222
10.0,10,1239.18672
1.0,7,1239.368182
-1.0,5,1239.519591
9.0,9,1239.741764
9.0,9,1240.076402
-2.0,4,1240.208997
10.0,10,1240.395542
-0.841249,5,1240.557356
9.0,9,1240.803644
9.0,9,1241.214394
-2.0,4,1241.323799
0.0,6,1241.502034
8.0,8,1241.786018
9.0,9,1242.035548
9.0,9,1242.380557
0.0,6,1242.544225
9.0,9,1242.757882
-2.0,4,1242.924374
-0.57992,5,1243.045038
0.0,6,1243.164686
-1.0,5,1243.297605
0.0,6,1243.522377
10.0,10,1243.779687
8.0,8,1244.009201
-1.0,5,1244.1198
0.0,6,1244.314823
10.0,10,1244.486689
9.0,9,1244.658091
-1.0,5,1244.8594
0.0,6,1245.05392
10.0,10,1245.422716
0.0,6,1245.60543
0.0,6,1245.825438
10.0,10,1246.193338
10.0,10,1246.497952
-1.0,5,1246.680461
9.0,9,1247.060303
0.0,6,1247.166389
9.0,9,1247.424505
-1.84084,4,1247.527657
8.617423,10,1247.808398
10.0,10,1248.03008
0.0,5,1248.182613
8.0,8,1248.409533
9.0,9,1248.699825
0.0,6,1248.886897
0.0,6,1249.091478
9.0,9,1249.300539
4.0,5,1249.507705
0.0,6,1249.783599
-2.365057,5,1249.993362
9.0,9,1250.169412
9.0,9,1250.526039
-0.299923,5,1250.712418
7.562943,10,1250.964017
-2.0,4,1251.112026
9.0,9,1251.417836
0.0,6,1251.58785
9.0,9,1251.931006
9.0,9,1252.269414
-2.29738,3,1252.342293
0.0,6,1252.490646
0.0,5,1252.603766
-1.0,5,1252.830233
-1.299552,4,1252.93667
10.0,10,1253.142873
7.552044,10,1253.606711
9.0,9,1253.866182
10.616016,12,1254.163145
7.549949,10,1254.501419
-1.0,5,1254.5561
-1.0,4,1254.709169
0.700013,6,1254.872859
7.61852,9,1255.094261
9.0,9,1255.40944
9.0,9,1255.699506
-5.0,1,1255.761075
-1.0,5,1255.943127
5.0,6,1256.144632
8.0,9,1256.31428
9.0,9,1256.564999
9.0,9,1256.855786
0.0,6,1256.98168
10.0,10,1257.341868
9.0,9,1257.692015
9.0,9,1257.985217
-1.0,5,1258.51781
-2.0,4,1258.646976
-0.931455,6,1258.861393
9.0,9,1259.186511
0.0,6,1259.303693
0.0,6,1259.516184
0.0,6,1259.706158
-0.57992,5,1259.876363
10.0,10,1260.22804
9.0,9,1260.418453
9.0,9,1260.711038
9.0,9,1261.066622
11.0,11,1261.319928
5.0,6,1261.531742
9.0,9,1261.810566
8.0,8,1262.094066
0.0,6,1262.301397
-2.0,4,1262.401663
9.0,9,1262.750279
11.0,11,1263.006807
9.0,9,1263.251893
8.0,9,1263.47595
-2.0,3,1263.555654
-1.317984,11,1263.961909
1.0,7,1264.169693
-1.0,5,1264.303494
10.0,10,1264.623151
-1.0,5,1264.808285
9.0,9,1265.074461
9.0,9,1265.312663
10.0,10,1265.590284
10.0,10,1265.90997
-1.0,4,1266.043942
9.0,9,1266.252387
0.0,6,1266.4266
-2.0,4,1266.562813
11.0,11,1266.898363
1.0,7,1267.091538
8.0,8,1267.270765
0.0,6,1267.451546
10.0,10,1267.775849
0.0,5,1267.955526
9.0,9,1268.258738
9.0,9,1268.583387
9.0,9,1268.816655
-0.57992,5,1268.959545
9.0,9,1269.230212
-2.0,4,1269.37658
9.0,9,1269.687683
5.0,6,1269.826465
0.0,6,1270.032067
8.0,8,1270.281989
9.0,9,1270.57684
0.0,6,1270.694779
-1.57953,4,1270.793077
-1.0,5,1270.970565
9.0,9,1271.209706
9.0,9,1271.479863
9.0,9,1271.861193
10.0,10,1272.196723
9.0,9,1272.322169
-2.0,4,1272.465611
8.618513,10,1272.825588
-1.0,5,1272.97569
9.0,9,1273.19632
0.0,6,1273.37176
0.0,5,1273.571893
9.0,9,1273.8752
0.0,6,1274.02492
1.0,7,1274.279504
0.0,6,1274.461114
9.0,9,1274.740451
10.0,10,1275.120178
-1.0,5,1275.266426
1.0,7,1275.479881
10.0,10,1275.779962
10.0,10,1275.975801
9.0,9,1276.339059
-1.57953,4,1276.473876
0.0,6,1276.644914
1.0,7,1276.83942
0.0,6,1277.052162
-1.0,5,1277.237251
0.0,6,1277.447007
11.0,11,1277.763136
8.0,8,1277.976063
-1.0,5,1278.206646
0.0,6,1278.409847
-1.0,5,1278.582638
8.0,8,1278.692558
9.0,9,1279.171066
-0.841249,5,1279.330004
9.0,9,1279.614454
-1.0,6,1279.762149
8.0,8,1279.959467
0.0,6,1280.252024
1.036481,8,1280.40005
9.0,9,1280.641516
0.0,5,1280.764604
9.0,9,1280.946475
9.0,9,1281.24475
0.0,6,1281.423167
9.0,9,1281.610187
-0.57992,5,1281.770956
10.0,10,1282.010674
9.0,9,1282.268531
-2.0,4,1282.431054
-1.0,4,1282.561737
0.0,5,1282.707648
-1.0,5,1282.8656
9.0,9,1283.124023
0.0,6,1283.291331
-1.0,5,1283.485618
10.0,10,1283.732512
9.0,9,1283.967096
-1.0,5,1284.140023
-2.0,4,1284.233735
-1.0,5,1284.470383
0.0,6,1284.683213
9.0,9,1284.954301
0.0,6,1285.087955
9.0,9,1285.234451
-1.0,5,1285.398423
0.0,5,1285.52136
-1.0,5,1285.626836
10.0,10,1285.862952
10.0,10,1286.097587
-1.57953,4,1286.259857
0.700013,6,1286.474771
9.0,9,1286.7968
-1.0,5,1286.978955
-0.57992,5,1287.096104
-2.0,4,1287.219085
-1.634655,5,1287.44441
-1.0,5,1287.588038
10.0,10,1287.80548
10.0,10,1288.183989
-1.0,5,1288.312504
0.158681,6,1288.477458
9.0,9,1288.659229
0.0,5,1288.837732
9.0,9,1289.086856
8.0,8,1289.250433
8.0,8,1289.456818
9.0,9,1289.667718
-1.0,5,1289.810475
0.0,6,1289.991753
10.0,10,1290.331836
0.0,6,1290.513258
9.0,9,1290.818703
1.0,7,1291.08885
10.0,10,1293.66582
9.0,9,1293.953063
-0.57992,5,1294.193712
10.0,10,1294.457349
9.0,9,1294.657407
10.0,10,1294.964198
10.0,10,1295.29831
0.0,5,1295.432501
8.0,8,1295.636426
10.0,10,1295.9581
0.0,6,1296.170781
0.0,6,1296.338819
-1.0,5,1296.539445
0.0,6,1296.698588
10.0,10,1296.935764
9.0,9,1297.205525
0.0,6,1297.432542
-0.299923,5,1297.546858
0.0,5,1297.699434
10.0,10,1298.017381
9.0,9,1298.182631
8.0,9,1298.455216
0.0,6,1298.653566
9.0,9,1298.954862
0.700013,6,1299.183094
9.0,9,1299.298455
0.158681,6,1299.502643
10.0,10,1299.904976
-1.0,5,1300.12936
0.0,6,1300.348868
2.42,8,1300.492011
0.0,6,1300.650494
9.0,9,1301.00749
0.158681,6,1301.230768
9.0,9,1301.445957
-1.0,5,1301.571779
9.0,9,1301.817167
9.0,9,1302.066947
0.0,6,1302.267046
8.0,8,1302.537313
10.0,10,1302.883727
-1.57953,4,1303.023573
9.0,9,1303.212309
10.0,10,1303.523168
8.0,8,1303.743846
-2.0,4,1303.905318
10.0,10,1304.160592
10.0,10,1304.419044
0.0,6,1304.561697
11.0,11,1304.900891
-2.0,4,1305.092656
10.0,10,1305.427911
9.0,9,1305.591303
9.0,9,1305.852657
8.0,9,1306.109993
7.54087,11,1306.437512
8.0,8,1306.681015
0.0,6,1306.861213
0.700013,6,1307.040636
-1.0,5,1307.187739
0.0,6,1307.336048
9.0,9,1307.551326
0.0,6,1307.720656
-1.0,5,1307.84482
0.700013,6,1307.963228
9.0,9,1308.223825
9.0,9,1308.496662
9.0,9,1308.765257
7.550321,10,1309.089207
8.0,8,1309.375644
9.0,9,1309.732048
0.0,6,1309.974637
0.0,6,1310.208071
9.0,9,1310.580818
9.0,9,1310.981838
9.0,9,1311.160772
10.0,10,1311.542964
4.0,5,1311.772697
-1.0,5,1311.961661
10.0,10,1312.130246
10.0,10,1312.526086
8.549894,11,1313.009334
0.0,6,1313.221234
8.0,8,1313.505275
-0.841249,5,1313.665748
9.0,9,1313.871992
0.0,6,1314.069659
9.0,9,1314.192922
-2.577249,3,1314.327451
-1.0,5,1314.521744
9.0,9,1314.775288
-1.0,5,1314.978423
9.0,9,1315.176424
1.0,7,1315.438737
0.0,5,1315.606154
-1.0,5,1315.786373
-2.0,4,1315.9643
8.0,8,1316.133939
9.0,9,1316.437485
9.0,9,1316.644207
9.0,9,1316.996912
0.0,6,1317.116316
0.0,5,1317.2427
-1.0,5,1317.411554
10.0,10,1317.726391
8.0,8,1317.948821
0.0,6,1318.165657
9.0,9,1318.375064
9.0,9,1318.613365
-0.841249,5,1318.725756
10.0,10,1319.100964
10.0,10,1319.280807
11.0,11,1319.533346
10.0,10,1319.926854
-1.0,5,1320.073432
10.0,10,1320.257186
10.0,10,1320.574143
0.0,6,1320.789025
0.0,6,1320.957724
-2.0,4,1321.116375
0.0,6,1321.268474
9.0,9,1321.477845
-1.0,5,1321.645015
9.0,9,1321.926959
9.0,9,1322.213916
1.0,7,1322.42712
10.0,10,1323.10254
8.549876,11,1323.398506
9.0,9,1323.705761
3.0,9,1323.939768
-1.0,5,1324.140065
8.0,8,1324.402003
9.0,9,1324.576209
9.0,9,1324.744047
-1.0,5,1324.839448
0.0,5,1325.088026
0.0,6,1325.258015
0.0,6,1325.481705
9.0,9,1325.829609
0.0,6,1326.042576
-1.0,5,1326.17646
-1.0,5,1326.344607
-2.028562,6,1326.50809
9.0,9,1326.80881
-1.0,5,1326.905614
0.0,6,1327.123038
9.0,9,1327.298825
-1.0,5,1327.478141
9.0,9,1327.860318
0.0,6,1328.079163
9.0,9,1328.385959
-1.0,5,1328.588765
-1.318719,6,1328.748468
-1.0,5,1328.933902
-1.0,5,1329.122832
9.0,9,1329.282825
10.0,10,1329.516712
0.0,6,1329.760061
1.0,7,1329.947032
9.0,9,1330.11239
8.615645,10,1330.404344
0.700013,6,1330.531858
10.0,10,1330.80527
8.0,8,1330.965781
-1.84084,4,1331.084559
-1.0,5,1331.250751
11.0,11,1331.6567
-2.523997,7,1331.85863
-5.0,1,1331.932443
8.0,8,1332.117459
-2.0,4,1332.230702
-5.0,1,1332.292055
9.0,9,1332.551629
9.0,9,1332.827002
10.0,10,1333.116173
9.0,9,1333.35709
-1.299552,4,1333.494786
-0.57992,5,1333.652725
-2.0,4,1333.80427
-1.0,5,1333.989156
9.0,9,1334.180755
9.0,9,1334.480612
-2.29738,3,1334.611036
-1.0,5,1334.747278
9.0,9,1335.002627
10.0,10,1335.381237
0.0,6,1335.593545
10.0,10,1335.860034
9.0,9,1336.118051
1.0,7,1336.249116
8.0,8,1336.418096
9.0,9,1336.655642
0.0,6,1336.747359
9.0,9,1337.007989
9.0,9,1337.170239
9.0,9,1337.418239
-1.0,5,1337.55115
10.0,10,1337.956609
9.0,9,1338.118065
8.0,8,1338.368732
-1.0,5,1338.548882
0.0,6,1338.7237
9.0,9,1338.894122
-2.370348,5,1339.047064
9.0,9,1339.335376
-1.0,5,1339.529159
9.0,9,1339.709265
9.0,9,1340.006106
1.0,7,1340.214194
-3.434136,5,1340.354882
1.700002,7,1340.544353
9.0,9,1340.866286
11.0,11,1341.326606
8.616025,10,1341.519206
0.0,6,1341.678653
8.0,8,1341.973433
9.0,9,1342.209456
-0.841249,5,1342.419392
1.0,7,1342.628412
-2.0,4,1342.758411
-1.0,4,1342.899465
10.0,10,1343.291302
10.0,10,1343.525358
-1.0,5,1343.687834
10.0,10,1343.986635
0.0,6,1344.143206
10.0,10,1344.424787
10.0,10,1344.659251
9.0,9,1344.872922
9.0,9,1345.115413
-2.0,4,1345.248621
9.0,9,1345.653852
9.0,9,1345.970804
-1.0,5,1346.087583
0.0,5,1346.251827
0.158681,6,1346.408341
-2.0,4,1346.539705
-2.0,5,1346.673209
0.0,6,1346.816708
9.0,9,1347.091985
9.0,9,1347.277193
-4.210284,1,1347.335205
10.0,10,1347.772287
9.0,9,1348.085887
-4.0,2,1348.165726
-1.0,5,1348.334687
9.0,9,1348.554013
-1.84084,4,1348.704069
10.0,10,1349.010064
9.0,9,1349.213216
0.0,6,1349.380027
10.0,10,1349.660817
9.0,9,1349.973993
9.0,9,1350.202352
9.0,9,1350.479515
8.0,8,1350.783005
-0.841249,5,1350.967024
0.0,6,1351.101198
9.0,9,1351.414834
0.0,6,1351.59559
-1.0,5,1351.808096
10.0,10,1352.212147
0.0,6,1352.402614
-2.0,7,1352.619734
10.0,10,1352.855691
-1.0,4,1352.937488
9.0,9,1353.191219
8.550182,11,1353.510237
0.420014,6,1353.642739
9.0,9,1353.956572
-1.57953,4,1354.067769
9.0,9,1354.371325
-1.0,5,1354.510659
10.0,10,1354.735887
-2.0,4,1354.850877
0.0,6,1354.948235
9.0,9,1355.213957
8.0,8,1355.411647
0.0,5,1355.562632
10.0,10,1355.870523
-0.373185,7,1356.044543
9.0,9,1356.21718
9.0,9,1356.554758
-2.0,4,1356.689245
0.0,6,1356.913814
2.0,7,1357.180507
9.0,9,1357.529706
9.0,9,1357.789462
9.0,9,1358.003668
10.0,10,1358.326911
0.0,6,1358.507786
10.0,10,1359.017252
9.0,9,1359.372696
9.0,9,1359.641278
9.0,9,1359.905147
1.420002,7,1360.139867
8.0,8,1360.468156
0.0,6,1360.63351
0.0,6,1360.790169
9.0,9,1361.045752
10.0,10,1361.287279
0.158681,6,1361.445068
9.0,9,1361.687518
9.0,9,1361.922024
-2.0,4,1362.044332
8.0,8,1362.22012
-1.0,5,1362.377923
7.626732,9,1362.780745
9.0,9,1362.986025
10.0,10,1363.270849
8.0,8,1363.506832
-2.0,4,1363.708413
9.0,9,1363.980467
-0.841249,5,1364.17129
0.0,6,1364.359809
0.0,6,1364.658474
-0.299923,5,1364.818604
-1.0,5,1365.017674
-1.299552,4,1365.181163
10.0,10,1365.477082
9.0,9,1365.701954
-2.0,4,1365.848953
-1.0,4,1365.967747
8.0,8,1366.184661
10.0,10,1366.584352
10.0,10,1366.928137
-3.0,5,1367.09376
9.0,9,1367.33452
-1.0,5,1367.537266
9.0,9,1367.861329
8.0,8,1367.985786
0.0,5,1368.197817
-1.0,5,1368.37556
-0.299923,5,1368.577911
-1.366575,6,1368.75076
-1.0,4,1368.895845
0.0,5,1368.997709
10.0,10,1369.262005
9.0,9,1369.562569
9.0,9,1369.87177
-1.0,5,1370.097105
10.0,10,1370.37127
8.552042,11,1370.852634
0.0,5,1371.04369
-2.288358,6,1371.267296
9.0,9,1371.563901
-1.0,5,1371.724371
0.0,6,1371.955528
0.0,6,1372.160667
-0.841249,5,1372.318694
9.0,9,1372.671801
-1.0,5,1372.801052
0.0,6,1372.959073
0.0,5,1373.2152
-0.57992,5,1373.38177
8.0,8,1373.596707
9.0,9,1373.895256
0.0,5,1374.063377
10.0,10,1374.405523
9.0,9,1374.721013
-0.57992,5,1374.887263
-1.0,5,1375.029912
10.0,10,1375.252744
9.0,9,1375.489478
0.0,6,1375.691383
3.0,9,1375.890513
10.0,10,1376.144369
0.0,6,1376.33069
0.0,6,1376.532433
-1.0,5,1376.755561
9.0,9,1376.990304
8.0,8,1377.205918
9.0,9,1377.527388
0.0,6,1377.748009
-2.29738,3,1377.835344
9.0,9,1378.190487
-2.0,4,1378.325832
-2.0,4,1378.451926
0.0,6,1378.676579
-1.0,5,1378.841641
1.0,6,1379.054238
0.0,6,1379.339223
0.0,6,1379.537325
-1.0,5,1379.698992
-1.0,5,1379.816604
0.0,6,1380.031199
10.0,10,1380.335483
-5.0,1,1380.392002
10.0,10,1380.667397
9.0,9,1380.968184
-1.0,4,1381.069207
-1.0,5,1381.229915
0.0,6,1381.38253
-1.0,5,1381.614546
10.0,10,1381.939739
9.0,9,1382.218376
-1.0,5,1382.329073
-2.0,4,1382.438461
-0.841249,5,1382.560367
0.0,6,1382.777803
10.0,10,1383.14582
0.0,6,1383.339069
9.0,9,1383.7219
8.0,8,1383.890169
9.0,9,1384.210449
-0.299923,5,1384.308288
9.0,9,1384.559626
8.0,8,1384.725105
10.0,10,1384.993304
9.0,9,1385.235471
0.0,6,1385.469026
1.0,7,1385.757249
10.0,10,1386.428102
-5.0,1,1386.475796
9.0,9,1386.746122
-0.299923,5,1386.963722
-2.0,4,1387.172946
-1.0,5,1387.342576
9.0,9,1387.669498
-1.0,5,1387.86699
0.0,6,1387.9817
9.0,9,1388.265439
-1.0,5,1388.40758
9.0,9,1388.55731
10.0,10,1388.847071
-0.299923,5,1389.011344
-1.299552,4,1389.152961
0.0,5,1389.245918
2.0,8,1389.548823
0.0,6,1389.752405
0.0,6,1389.919667
9.0,9,1390.189101
8.0,8,1390.516565
10.0,10,1390.763992
0.0,5,1390.884772
0.0,6,1391.035786
-1.0,5,1391.165332
9.0,9,1391.504374
8.0,8,1391.761297
-1.0,5,1391.963873
0.0,6,1392.217868
0.0,6,1392.434957
9.0,9,1392.624839
9.0,9,1392.945944
-0.299923,5,1393.120855
5.0,6,1393.329304
-1.0,5,1393.504796
-1.0,5,1393.671592
-2.0,4,1393.861815
0.0,6,1394.16289
-1.0,5,1394.294784
9.0,9,1394.530082
1.0,6,1394.78791
10.0,10,1395.114292
-0.841249,5,1395.334824
9.0,9,1395.656196
0.0,6,1395.812687
9.0,9,1396.050762
0.0,6,1396.217992
0.0,5,1396.377988
8.0,8,1396.69874
9.0,9,1397.084219
8.0,8,1397.346701
9.0,9,1397.636274
0.0,6,1397.886521
0.0,6,1398.131268
1.0,7,1398.328357
0.0,6,1398.471281
9.0,9,1398.685379
-2.0,4,1398.800552
0.0,5,1398.907216
0.0,6,1399.055898
10.0,10,1399.31363
0.700013,6,1399.496941
-1.299552,4,1399.655853
10.0,10,1400.033654
-1.0,5,1400.168813
0.0,6,1400.279877
-1.0,5,1400.46398
10.0,10,1400.765415
9.0,9,1400.942645
-0.299923,5,1401.075868
0.0,6,1401.22211
0.0,6,1401.422155
-0.299923,5,1401.612961
-2.0,8,1401.91483
-1.0,5,1402.057977
-2.0,4,1402.20146
9.0,9,1402.437876
0.0,7,1402.63195
9.0,9,1402.973638
-1.0,5,1403.101729
-2.0,4,1403.228381
0.0,6,1403.473069
9.0,9,1403.732092
0.0,6,1403.885898
0.0,6,1404.090004
9.0,9,1404.376561
9.0,9,1404.611869
9.0,9,1404.8306
9.0,9,1405.09715
-0.841249,5,1405.226472
-1.0,5,1405.419324
-1.0,5,1405.546512
3.0,9,1406.001112
-1.0,5,1406.176345
10.0,10,1406.462077
0.0,6,1406.651734
-0.841249,5,1406.811302
9.0,9,1407.015204
10.0,10,1407.351546
9.0,9,1407.581204
1.0,7,1407.811504
-2.0,4,1408.009486
9.0,9,1408.301255
9.0,9,1408.584393
0.0,5,1408.715425
0.700013,6,1408.828225
8.0,8,1409.060037
10.0,10,1409.32115
8.0,8,1409.625899
10.0,10,1409.913808
10.0,10,1410.34169
9.0,9,1410.771814
9.0,9,1410.97356
-0.841249,5,1411.153628
-1.0,5,1411.361975
8.0,8,1411.561742
0.0,5,1411.73191
0.0,5,1411.882046
8.0,8,1412.12458
5.0,6,1412.330957
9.0,9,1412.682251
-1.84084,4,1412.815037
9.0,9,1413.063888
-1.0,5,1413.299946
10.0,10,1413.596071
10.0,10,1413.881497
10.0,10,1414.228247
0.0,6,1414.44552
9.0,9,1414.611028
0.0,6,1414.75961
0.0,5,1414.970266
-1.0,5,1415.186783
-1.0,5,1415.346992
0.0,6,1415.519586
10.0,10,1415.792043
10.0,10,1416.058645
9.0,9,1416.2271
-0.299923,5,1416.394538
10.0,10,1416.585724
1.0,7,1416.807334
1.0,7,1417.037484
0.0,7,1417.228907
9.0,9,1417.525902
-1.0,5,1417.709897
-1.0,5,1417.836093
9.0,9,1418.14603
10.0,10,1418.395908
9.0,9,1418.684548
-1.0,5,1418.833098
10.0,10,1419.303871
0.0,6,1419.508816
0.0,5,1419.69144
-1.84084,4,1419.863236
-1.0,5,1419.963479
-1.0,5,1420.097714
8.0,9,1420.452312
-1.0,5,1420.612804
0.0,6,1420.886842
0.0,6,1421.042251
-0.299923,5,1421.234957
9.0,9,1421.537671
0.0,6,1421.777955
0.0,5,1421.925053
10.0,10,1422.326765
-0.57992,5,1422.443269
-1.0,5,1422.620618
-1.0,5,1422.720765
9.0,9,1422.94126
9.0,9,1423.249313
9.0,9,1423.434252
9.0,9,1423.620009
9.0,9,1423.822898
9.0,9,1424.058153
-1.0,4,1424.176939
0.0,6,1424.354386
-2.0,4,1424.474298
10.0,10,1424.702102
0.0,6,1424.870874
10.0,10,1425.159238
0.0,6,1425.357921
9.0,9,1425.662067
0.0,5,1425.79108
1.0,7,1425.98824
-1.0,5,1426.140724
-1.0,5,1426.262478
10.0,10,1426.491937
1.0,7,1426.64153
9.0,9,1426.87802
10.0,10,1427.366634
9.0,9,1427.637799
1.0,7,1427.899348
-1.0,5,1428.065995
0.0,6,1428.199585
-1.0,5,1428.400675
9.0,9,1428.618954
10.0,10,1428.937898
9.0,9,1429.223275
8.0,8,1429.40753
7.681208,9,1429.633743
-1.0,5,1429.830563
9.0,9,1430.114692
-5.0,1,1430.17073
0.0,5,1430.304361
9.0,9,1430.585342
0.0,6,1430.810439
10.0,10,1431.290293
-2.0,4,1431.44137
1.0,7,1431.592102
7.681208,9,1431.923832
-5.0,1,1431.985109
-1.0,5,1432.116452
10.0,10,1432.31438
9.0,9,1432.674786
0.0,5,1432.802501
9.0,9,1433.007126
-1.0,5,1433.146177
9.0,9,1433.497819
9.0,9,1433.86037
9.0,9,1434.116612
-3.301711,6,1434.384921
0.0,6,1434.508141
0.0,6,1434.663781
10.0,10,1434.995138
9.0,9,1435.255708
9.0,9,1435.483856
9.0,9,1435.821689
8.0,8,1436.048598
-1.84084,4,1436.196887
9.0,9,1436.531302
9.0,9,1436.908998
8.0,8,1437.187676
0.0,6,1437.320334
8.0,8,1437.551978
