#{"t_start": 1753290495.435851, "env_id": "intersection-v0"}
r,l,t
8.0,8,865.192213
0.0,6,865.357715
10.0,10,865.676198
9.0,9,865.95644
-1.0,5,866.097038
0.0,5,866.267574
8.62673,10,866.634416
-1.0,5,866.803915
0.0,6,867.081386
2.0,8,867.374983
-1.366575,6,867.528413
9.0,9,867.720397
9.0,9,867.976291
-1.0,5,868.124187
10.0,10,868.436251
0.0,6,868.693978
9.0,9,868.897142
9.62673,11,869.243018
9.0,9,869.496099
9.0,9,869.690675
9.0,9,869.931478
8.0,8,870.211137
9.681208,11,870.432099
8.0,8,870.647934
10.0,10,870.910126
9.0,9,871.213231
10.0,10,871.558406
8.0,8,871.758711
9.0,9,872.01814
9.0,9,872.230335
0.0,6,872.360213
-1.0,5,872.521034
-1.0,5,872.678033
8.0,8,872.928867
-1.299552,4,873.033935
8.0,8,873.209105
-2.0,4,873.373378
9.0,9,873.672508
10.0,10,873.935884
-0.57992,5,874.055653
-1.0,5,874.258772
9.0,9,874.588503
8.0,8,874.850459
0.0,5,874.982349
9.0,9,875.206414
9.0,9,875.496405
0.0,6,875.626884
0.0,6,875.733445
9.0,9,876.022753
10.0,10,876.326942
10.0,10,876.613675
9.0,9,876.983506
9.0,9,877.304813
8.615844,10,877.566951
10.0,10,877.80126
9.0,9,878.109674
10.0,10,878.409394
-1.0,5,878.615184
-1.366575,9,879.063656
9.0,9,879.400155
10.0,10,879.744391
9.0,9,879.95597
9.0,9,880.172426
9.0,9,880.420128
8.615645,10,880.716026
-1.0,5,880.844938
0.0,6,881.011929
9.0,9,881.203297
10.0,10,881.407743
0.0,6,881.546545
0.158681,6,881.679404
-1.84084,4,881.748687
-1.0,5,881.925726
10.0,10,882.218304
-1.0,5,882.487685
-1.84084,4,882.618254
10.0,10,882.920595
-1.84084,4,883.108687
0.0,6,883.294452
10.0,10,883.513071
9.0,9,883.746459
-1.0,5,883.88652
0.0,5,884.020421
0.0,5,884.176777
9.0,9,884.476199
10.0,10,884.698152
9.0,9,885.034833
9.0,9,885.236594
0.0,6,885.436672
0.0,6,885.683623
-0.57992,5,885.806994
-1.0,5,885.955064
9.0,9,886.244281
0.0,6,886.383406
9.0,9,886.558301
0.0,6,886.736723
0.0,6,886.907426
9.0,9,887.215039
9.0,9,887.556997
0.0,6,887.777308
1.0,7,888.041928
-2.318366,5,888.193977
0.0,6,888.341089
10.0,10,888.649634
9.0,9,889.037326
10.0,10,889.346615
9.0,9,889.770251
0.0,5,889.930523
-2.0,5,890.114326
-2.0,4,890.305879
10.0,10,890.554659
0.0,5,890.750103
9.0,9,891.012252
-2.0,4,891.17506
-1.0,5,891.325286
9.0,9,891.4816
10.0,10,891.672933
-1.366575,6,891.811301
0.0,6,891.969972
9.0,9,892.309574
1.0,7,892.505868
-2.0,4,892.595261
9.0,9,892.892889
10.0,10,893.189235
0.0,5,893.451801
8.617423,10,893.876781
9.0,9,894.154807
-1.0,5,894.315685
0.0,6,894.485509
9.0,9,894.772655
9.0,9,894.956463
0.0,6,895.126409
0.0,5,895.310106
-0.841249,5,895.550246
-2.370348,5,895.747406
0.0,6,895.946387
-1.0,5,896.102126
-1.0,5,896.317382
7.615917,9,896.632386
9.0,9,896.878245
0.0,6,897.077532
0.0,6,897.182539
-1.0,5,897.335822
10.0,10,897.691556
9.0,9,897.878692
8.681208,10,898.083754
9.0,9,898.283222
0.0,6,898.5227
9.0,9,898.702216
10.0,10,898.935151
9.0,9,899.157931
10.0,10,899.429074
-1.57953,4,899.541012
8.633113,10,899.813025
9.0,9,900.054483
-1.931388,5,900.265202
9.0,9,900.578122
-1.0,5,900.758459
9.0,9,900.942097
-0.57992,5,901.050236
10.0,10,901.458244
-2.0,5,901.560367
0.0,6,901.657806
9.0,9,901.994684
-1.84084,4,902.157197
-2.0,4,902.268576
0.0,6,902.414109
10.0,10,902.816837
0.0,6,903.079065
10.0,10,903.510162
9.0,9,903.745253
-0.299923,5,903.864801
10.0,10,904.194695
0.0,6,904.358319
9.0,9,904.63074
-1.0,5,904.819392
0.0,6,904.964694
8.0,8,905.199252
-1.57953,4,905.351903
-0.366834,7,905.548001
-1.0,5,905.680039
9.0,10,905.934379
0.0,6,906.063767
10.0,10,906.242072
9.0,9,906.419443
0.0,6,906.503704
8.617423,10,906.722105
0.0,6,906.891171
0.0,6,907.108421
9.0,9,907.516668
0.0,6,907.756791
10.0,10,908.018875
1.0,6,908.201388
9.0,9,908.433107
8.681208,10,908.775483
10.0,10,908.970922
-1.0,4,909.122743
8.549876,11,909.458122
9.0,9,909.786806
9.0,9,910.075201
8.0,8,910.400693
0.0,6,910.598959
-0.666847,6,910.744681
-0.841249,5,911.01265
9.0,9,911.287461
9.0,9,911.546051
2.0,8,911.787855
9.0,9,912.051307
10.0,10,912.267456
-1.0,5,912.423306
0.0,6,912.60509
-1.0,5,912.744381
-1.84084,4,912.867269
9.0,9,913.151689
8.0,8,913.352777
0.0,6,913.564802
-1.0,5,913.746177
8.0,8,914.015263
-2.0,4,914.195022
-0.57992,5,914.350928
8.0,8,914.554744
0.0,6,914.747227
-1.0,5,914.94631
9.0,9,915.150435
11.0,11,915.608373
-0.841249,5,915.761095
10.0,10,916.165748
8.681208,10,916.472384
8.0,8,916.642991
-1.0,5,916.738751
0.0,6,916.956963
1.0,7,917.252909
9.0,9,917.44322
8.618513,10,917.777241
9.0,9,917.929267
-0.31878,7,918.16797
9.0,9,918.3955
-1.0,5,918.577739
0.0,6,918.683596
0.0,6,918.881427
-1.84084,4,918.993388
10.0,10,919.253332
0.0,6,919.486147
10.0,10,919.722363
10.0,10,919.919625
9.0,9,920.206466
9.0,9,920.443216
9.0,9,920.70831
0.0,6,920.871235
9.0,9,921.181738
-1.0,5,921.477334
10.0,10,921.82832
10.0,10,922.163103
9.0,9,922.522337
-2.0,5,922.688198
8.0,8,922.952281
0.0,6,923.083993
9.0,9,923.481506
-0.57992,5,923.647561
9.0,9,923.861695
-5.0,1,923.920699
9.0,9,924.210409
-2.0,4,924.368863
2.0,8,924.635134
-2.318366,5,924.758983
8.618513,10,925.100227
8.681208,10,925.53639
-0.841249,5,925.70394
-0.57992,5,925.886392
0.0,5,926.040014
8.633113,10,926.326296
7.244344,10,926.682688
0.0,6,926.851071
-1.0,4,926.93293
0.0,5,927.082745
9.0,9,927.335173
-2.0,4,927.433558
9.0,9,927.697167
-1.84084,4,927.836164
1.0,7,927.982671
9.0,9,928.266491
0.0,6,928.504225
10.0,10,928.831735
-1.379585,6,929.038984
-1.0,5,929.184204
-1.84084,4,929.349947
8.681208,10,929.702287
9.0,9,930.078588
-1.0,5,930.283634
8.615645,10,930.469082
10.0,10,930.744835
-1.0,5,930.939751
0.420014,6,931.111088
-2.365057,5,931.256596
0.0,6,931.465914
-5.0,1,931.528718
0.0,6,931.791404
0.0,6,932.005199
10.0,10,932.391451
-1.0,5,932.59326
-3.0,2,932.678542
0.0,6,932.856637
9.0,9,933.101012
10.0,10,933.410793
0.0,6,933.503391
0.420014,6,933.673516
0.0,6,933.909361
10.0,10,934.105127
10.0,10,934.441699
9.0,9,934.861103
-5.0,1,934.931797
10.0,10,935.091101
10.0,10,935.458941
7.0,9,935.69822
-1.0,5,935.850881
9.0,9,936.143536
0.0,6,936.449222
8.0,8,936.79494
0.0,6,936.955851
-1.0,5,937.077187
-1.0,5,937.232442
8.0,8,937.559564
-0.299923,5,937.674517
9.0,9,937.93959
9.0,9,938.115596
0.0,6,938.335724
0.0,6,938.58761
-0.382068,7,938.734042
8.618513,10,938.945635
8.615844,10,939.199537
9.0,9,939.385977
-0.299923,5,939.540827
7.616072,9,939.837755
9.0,9,940.180406
0.158681,6,940.367184
-0.57992,5,940.527632
9.0,9,940.736286
10.0,10,940.967532
0.0,6,941.171898
7.615917,9,941.42396
0.158681,6,941.600887
9.0,9,941.970951
9.0,9,942.147189
10.0,10,942.343805
0.0,6,942.550655
-1.0,6,942.65375
10.0,10,942.84288
8.0,8,943.111753
10.0,10,943.392255
-2.0,4,943.51168
9.0,9,943.787413
-0.57992,5,943.980785
0.0,6,944.21471
8.0,11,944.610231
9.0,9,944.795795
-5.0,1,944.856427
-1.0,5,945.119831
-0.958767,6,945.314266
0.0,6,945.481476
-1.0,5,945.582393
9.0,9,945.845102
8.0,9,945.963608
-1.0,6,946.193038
10.0,10,946.612064
9.0,9,946.824209
9.0,9,947.100541
9.0,9,947.407487
10.0,10,947.815336
0.0,6,947.975511
-1.0,5,948.161936
-0.381164,7,948.377352
11.0,11,948.812338
1.0,7,949.034945
9.0,9,949.180723
9.0,9,949.484207
-1.0,5,949.640439
9.0,9,949.920386
-2.0,4,950.022052
-0.57992,5,950.16425
9.0,9,950.418471
0.0,6,950.532982
-1.0,5,950.720425
8.0,8,950.960541
0.0,5,951.114998
9.0,9,951.389829
0.0,6,951.611825
9.0,9,951.848885
10.0,10,952.074465
-2.0,4,952.184453
9.0,9,952.47074
10.0,10,952.652158
9.0,9,952.921836
0.0,6,953.094586
0.0,5,953.24387
1.0,7,953.586033
10.0,10,953.891703
7.615917,9,954.135484
-5.0,1,954.173079
7.626732,9,954.388952
9.0,9,954.745353
9.0,9,955.064405
6.968692,11,955.442515
10.0,10,955.755894
9.0,9,955.966835
-1.0,5,956.105852
9.0,9,956.315739
-0.57992,5,956.434865
10.0,10,956.815422
0.0,6,957.076015
-0.841249,5,957.194341
0.0,5,957.389638
0.0,6,957.730082
-1.0,5,957.850949
8.0,8,958.038027
9.0,9,958.315706
8.0,8,958.556912
9.0,9,958.863191
9.0,9,959.129854
-0.57992,5,959.326012
0.0,6,959.529941
-2.365057,5,961.898625
9.0,9,962.170592
10.0,10,962.608526
-3.0,3,962.720958
10.0,10,962.914396
9.0,9,963.168049
-0.299923,5,963.351802
-0.31878,7,963.598725
9.618511,11,963.828369
0.0,6,964.006987
0.0,6,964.197204
-5.0,1,964.277835
9.0,9,964.542897
0.0,6,964.739713
-0.841249,5,964.983801
10.0,10,965.254133
0.0,5,965.431689
9.0,9,965.763039
-1.0,5,965.87032
10.0,10,966.068859
-1.0,5,966.282037
9.0,9,966.608066
9.0,9,966.987067
9.0,9,967.145931
10.0,10,967.453473
7.615917,9,967.661161
0.0,5,967.812717
-1.0,5,968.065813
9.0,9,968.366861
1.0,7,968.53837
9.0,9,968.764812
-5.0,1,968.815077
0.0,6,969.006583
9.0,9,969.245616
0.0,6,969.468217
10.0,10,969.736655
-2.0,4,969.895466
9.0,9,970.17961
-1.0,5,970.355902
1.0,7,970.570456
0.0,6,970.723933
0.0,6,970.879214
2.0,8,971.237841
9.0,9,971.481861
-0.299923,5,971.633326
7.626732,9,971.99892
9.0,9,972.173349
7.61852,9,972.398696
0.700013,6,972.598435
9.0,9,972.86385
8.681208,10,973.14349
0.0,6,973.326631
8.0,8,973.592975
-2.0,5,973.737347
-1.57953,4,973.852184
9.0,9,974.117235
0.158681,6,974.312387
0.0,5,974.486831
2.0,8,974.839229
9.0,9,975.050204
9.0,9,975.303128
-1.366575,6,975.456105
9.0,9,975.811519
9.0,9,976.068646
-1.0,5,976.225688
-2.437045,7,976.381924
8.633113,10,976.756674
-1.0,5,976.941204
-1.0,5,977.080504
10.0,10,977.35595
9.0,9,977.565032
-1.0,5,977.726184
9.0,9,978.066072
-1.0,5,978.257511
0.0,6,978.444253
-1.0,5,978.666529
0.0,6,978.91248
10.0,10,979.214795
8.0,8,979.382273
-0.299923,5,979.493387
8.243306,11,979.831569
9.0,9,980.115896
-1.0,5,980.319153
0.0,6,980.587735
10.0,10,980.868711
-1.372771,6,981.017289
-2.0,4,981.131191
10.0,10,981.472083
1.0,6,981.679959
0.0,5,981.855361
0.0,6,982.044187
0.0,6,982.254614
9.0,9,982.469125
10.0,10,982.812202
-5.0,1,982.887966
-0.57992,5,983.073354
1.0,7,983.35953
0.0,6,983.546562
0.0,6,983.754925
-2.0,4,983.88173
0.0,6,984.041144
-0.946861,6,984.323093
-1.57953,4,984.425527
9.0,9,984.746532
-1.57953,4,984.853034
0.0,6,985.065033
-1.0,5,985.210333
9.0,9,985.39538
0.0,6,985.585831
9.0,9,985.828414
0.0,6,986.057494
-0.382068,7,986.284566
0.0,5,986.396056
0.0,6,986.649638
9.0,9,986.888555
-2.0,4,987.057979
7.615917,9,987.352737
0.0,6,987.510384
0.0,6,987.683274
9.0,9,987.874791
10.0,10,988.147862
3.0,8,988.321748
-1.0,5,988.464694
10.0,10,988.600266
-1.0,5,988.757391
0.0,6,988.937356
8.0,8,989.228458
-0.57992,5,989.355104
10.0,10,989.724773
-2.0,4,989.835163
9.0,9,990.062854
9.0,9,990.295554
8.633113,10,990.640356
-1.0,5,990.772502
10.0,10,991.057718
9.0,9,991.374998
10.0,10,991.650727
0.0,6,991.864014
9.0,9,992.123857
10.0,10,992.468421
1.700002,7,992.678626
0.0,6,992.854998
0.0,6,992.955744
9.0,9,993.18683
-1.57953,4,993.313886
11.0,11,993.81874
0.0,6,994.061438
0.0,6,994.167055
10.0,10,994.423181
10.0,10,994.780815
9.0,9,994.953142
8.0,8,995.194333
10.0,10,995.431798
-1.0,5,995.605115
0.0,6,995.895491
10.0,10,996.185862
9.0,9,996.504441
8.615645,10,996.887041
9.0,9,997.337543
0.0,6,997.504498
0.0,5,997.65901
-1.0,5,997.830712
-1.0,5,997.959389
9.0,9,998.243422
9.0,9,998.552895
9.0,9,998.771049
10.0,10,999.012175
9.0,9,999.307446
9.0,9,999.559229
9.0,9,999.853084
0.0,6,1000.11124
-0.382068,7,1000.29924
10.0,10,1000.65594
10.0,10,1000.962533
-0.299923,5,1001.140649
8.0,8,1001.435987
9.0,9,1001.725502
7.617435,9,1002.090452
-1.0,5,1002.276473
0.0,6,1002.479232
9.0,9,1002.691275
0.0,5,1002.928901
-2.365057,5,1003.08544
8.615844,10,1003.375565
0.0,6,1003.609503
10.0,10,1003.871745
0.0,6,1004.161454
0.0,6,1004.331111
9.0,9,1004.695379
-1.57953,4,1004.813866
-0.299923,5,1004.965287
9.0,9,1005.311009
-1.379585,6,1005.43305
-2.0,4,1005.558988
-0.299923,5,1005.783978
0.420014,6,1005.976929
9.0,9,1006.271235
-2.0,4,1006.447603
-1.0,5,1006.63697
2.7,8,1006.85382
9.0,9,1007.125423
-1.366575,6,1007.293256
9.0,9,1007.488773
-1.318719,6,1007.643415
8.0,8,1007.93853
0.0,6,1008.062985
0.420014,6,1008.218685
0.0,6,1008.399231
0.0,6,1008.636666
9.0,9,1008.913668
10.0,10,1009.14093
0.0,6,1009.371217
2.0,8,1009.725434
0.0,6,1009.941935
8.681208,10,1010.308987
8.0,8,1010.645096
0.700013,6,1010.892226
9.0,9,1011.162177
-1.57953,4,1011.27704
0.0,6,1011.422325
0.0,6,1011.623111
8.0,8,1011.902596
-1.0,5,1012.047994
9.0,9,1012.323165
10.0,10,1012.697497
0.0,6,1012.855147
9.0,9,1013.187708
3.0,9,1013.44218
0.0,5,1013.615274
10.0,10,1013.869647
-1.0,5,1014.080772
9.0,9,1014.382203
8.0,8,1014.641995
0.0,6,1014.901138
-1.366575,6,1015.129236
9.0,9,1015.440393
9.0,9,1015.764371
9.0,9,1016.060288
-0.299923,5,1016.231575
0.0,5,1016.389346
9.0,9,1016.751485
10.0,10,1017.021122
-1.0,5,1017.199584
-1.0,4,1017.287932
10.0,10,1017.551549
0.0,6,1017.645843
0.0,5,1017.807135
0.0,5,1018.019283
-0.57992,5,1018.230104
0.0,6,1018.494252
8.616025,10,1018.776511
-2.0,4,1018.949038
0.0,6,1019.200687
10.0,10,1019.58694
10.0,10,1019.897234
-1.0,5,1020.11587
9.0,9,1020.440764
0.0,6,1020.637118
9.0,9,1020.90781
9.0,9,1021.349807
9.0,9,1021.697112
8.615844,10,1021.931762
9.618511,11,1022.224052
-4.0,2,1022.321181
0.0,6,1022.529783
9.0,9,1022.729688
-1.0,5,1022.96735
10.0,10,1023.272895
0.0,6,1023.462382
10.0,10,1024.00946
9.0,9,1024.298061
1.0,7,1024.460071
0.0,6,1024.553951
0.0,6,1024.763978
0.0,6,1024.957807
8.681208,10,1025.194115
10.0,10,1025.50068
10.0,10,1025.942504
10.0,10,1026.302156
-1.379585,6,1026.441382
0.0,6,1026.531914
1.0,7,1026.704653
10.0,10,1027.095833
8.617423,10,1027.301366
8.0,8,1027.587388
9.0,9,1027.847907
0.0,6,1028.024878
-1.0,5,1028.243386
8.0,8,1028.46572
10.0,10,1028.680392
10.0,10,1029.032023
9.0,9,1029.20879
-1.700382,7,1029.390449
-1.0,5,1029.553046
-1.0,5,1029.809542
7.617435,9,1030.165726
0.0,6,1030.257866
9.0,9,1030.486473
0.0,6,1030.612309
9.0,9,1030.791227
-1.958347,5,1030.994143
-1.0,5,1031.19736
9.0,9,1031.408321
9.0,9,1031.635061
-2.0,4,1031.802074
0.0,6,1031.976471
-0.31878,7,1032.208976
-2.0,4,1032.332319
1.0,7,1032.508198
3.0,9,1032.923137
-1.0,5,1033.117742
-2.815394,6,1033.36833
9.0,9,1033.666327
-2.0,5,1033.840349
-1.0,5,1034.062988
9.0,9,1034.260523
9.633112,11,1034.560447
-5.0,1,1034.62137
1.0,7,1034.841796
10.0,10,1035.303185
-0.299923,5,1035.452871
8.617423,10,1035.850601
9.0,9,1036.053227
0.0,6,1036.330389
8.0,8,1036.513079
-1.0,5,1036.702874
10.0,10,1036.959972
0.0,6,1037.272427
0.0,6,1037.435272
9.0,9,1037.635372
9.0,9,1037.921467
-1.0,5,1038.06904
9.0,9,1038.298013
-1.0,5,1038.482882
10.0,10,1038.81674
9.0,9,1039.055861
10.0,10,1039.351257
0.0,6,1039.51147
8.0,8,1039.84374
-1.0,5,1039.987529
-1.0,5,1040.221777
9.0,9,1040.544915
10.0,10,1040.838445
10.0,10,1041.232012
10.0,10,1041.609826
10.0,10,1041.821172
9.0,9,1041.993192
1.0,7,1042.242451
9.0,9,1042.487679
9.0,9,1042.866936
0.0,6,1043.069448
9.0,9,1043.44622
0.0,6,1043.594539
-1.0,5,1043.725074
9.0,9,1043.916435
7.681208,9,1044.245394
9.0,9,1044.583021
-1.0,5,1044.782523
0.0,5,1044.912361
8.0,8,1045.107265
10.0,10,1045.339223
10.0,10,1045.612452
-0.225293,7,1045.814786
9.0,9,1046.085261
0.0,6,1046.2779
-1.0,5,1046.446537
10.0,10,1046.782454
10.0,10,1046.975359
9.0,9,1047.310054
-1.0,5,1047.435608
0.0,6,1047.673516
0.700013,6,1047.918696
8.0,8,1048.140598
9.0,9,1048.408595
-1.0,5,1048.515129
-1.318719,5,1048.628941
9.0,9,1048.810932
0.0,5,1048.930534
0.420014,6,1049.080512
9.0,9,1049.340349
-1.0,5,1049.529635
-1.0,5,1049.66172
10.0,10,1050.010981
10.0,10,1050.26841
9.0,9,1050.484917
10.0,10,1050.73349
0.0,6,1050.84763
0.0,6,1051.065419
-1.0,5,1051.269876
0.700013,6,1051.400238
10.0,10,1051.723152
0.0,6,1051.93528
-1.0,5,1052.07705
-1.0,4,1052.212654
9.0,9,1052.465733
10.0,10,1052.759518
-5.0,1,1052.819846
8.0,8,1053.197375
8.0,8,1053.454609
9.0,10,1053.748977
-1.0,6,1053.934303
0.0,5,1054.174924
10.0,10,1054.547293
-5.0,1,1054.595725
10.0,10,1054.906639
-1.0,5,1055.062007
9.0,9,1055.429207
9.0,9,1055.705752
-1.318719,6,1055.874556
10.0,10,1056.095207
8.615645,10,1056.420083
-1.0,5,1056.539961
9.0,9,1056.900448
9.0,10,1057.379247
1.700002,7,1057.575243
10.0,10,1057.83844
9.0,9,1058.140396
9.0,9,1058.503963
-2.577249,3,1058.645942
0.0,5,1058.75399
0.0,6,1059.012447
9.0,9,1059.229152
0.0,6,1059.45914
-1.0,4,1059.566668
8.617423,10,1059.860542
10.0,10,1060.085051
9.0,9,1060.408566
9.0,9,1060.587125
-1.0,5,1060.73215
1.0,6,1060.876667
-1.0,5,1061.027892
-1.0,5,1061.241385
9.0,9,1061.415612
8.617423,10,1061.694665
0.0,5,1061.872526
10.0,10,1062.063504
-5.0,1,1062.122837
10.0,10,1062.570282
9.0,9,1062.892128
9.681208,11,1063.305577
9.0,9,1063.612617
9.0,9,1063.929818
9.0,9,1064.167338
0.0,6,1064.389152
-1.0,5,1064.566687
9.0,9,1064.851604
8.618513,10,1065.196571
9.0,9,1065.422691
0.0,5,1065.523486
8.0,10,1065.716919
9.0,9,1065.983546
10.0,10,1066.265784
-1.0,4,1066.395268
2.0,8,1066.678723
8.616025,10,1066.995968
10.0,10,1067.38989
0.158681,6,1067.565488
-0.57992,5,1067.689348
10.0,10,1067.926945
-1.0,5,1068.122962
-2.0,4,1068.251817
0.0,6,1068.425379
8.633113,10,1068.695566
8.0,8,1068.950083
-1.0,4,1069.100831
8.0,8,1069.360603
7.527788,12,1070.022673
9.0,9,1070.363377
9.0,9,1070.606343
-1.0,5,1070.761906
-1.0,4,1070.903554
9.0,9,1071.191188
9.0,9,1071.439672
-1.0,5,1071.587197
-0.946861,6,1071.797872
-1.0,5,1071.990067
7.626732,9,1072.369898
9.0,9,1072.728862
0.0,6,1072.887704
-2.0,4,1073.041429
0.0,6,1073.21575
0.0,6,1073.368188
0.0,6,1073.548017
-1.366575,6,1073.644025
-1.0,4,1073.770245
8.0,8,1074.136214
9.0,9,1074.417173
10.0,10,1074.985919
8.0,8,1075.231656
10.0,10,1075.503529
9.0,9,1075.648076
0.0,6,1075.832953
-1.0,5,1076.042466
9.0,9,1076.385222
9.0,9,1076.591001
8.0,8,1076.94812
9.0,9,1077.211177
-2.0,4,1077.326897
9.0,9,1077.577207
0.0,6,1077.715416
0.0,6,1077.963185
10.0,10,1078.144124
9.0,9,1078.430936
9.0,9,1078.688826
0.0,6,1078.791139
0.0,6,1079.037125
-1.0,5,1079.176997
0.0,5,1079.340881
10.0,10,1079.785192
9.0,9,1080.122015
-1.0,6,1080.296516
0.0,6,1080.486905
0.0,6,1080.691953
8.0,8,1080.888715
-1.299552,4,1081.007094
9.0,9,1081.344538
0.0,5,1081.552987
10.0,10,1081.871151
9.0,9,1082.118152
-1.379585,6,1082.320787
8.633113,10,1082.709403
9.0,9,1082.965098
10.0,10,1083.294621
-1.0,5,1083.478984
9.0,9,1083.688493
10.0,10,1083.992103
0.0,6,1084.209542
0.0,6,1084.386349
0.0,6,1084.526674
9.0,9,1084.781991
9.0,9,1085.026331
10.0,10,1085.405746
0.0,6,1085.581404
0.0,6,1085.739524
-1.0,5,1085.943658
0.0,6,1086.202438
8.0,8,1086.437108
-1.0,5,1086.569214
-1.57953,4,1086.687042
9.0,9,1086.91871
8.615844,10,1087.316771
0.0,6,1087.49784
9.0,9,1087.735942
-0.382068,7,1087.972219
0.0,6,1088.10786
-0.299923,5,1088.338881
-1.318719,6,1088.49402
-1.318719,6,1088.646062
2.0,8,1088.922739
-1.366575,6,1089.06577
-1.0,5,1089.238279
9.0,9,1089.530836
-1.0,5,1089.702586
8.616025,10,1089.948823
-0.299923,5,1090.063503
10.0,10,1090.291263
9.0,9,1090.599524
-1.0,5,1090.776352
-0.299923,5,1090.905477
10.0,10,1091.255516
0.0,6,1091.496351
-2.0,4,1091.655639
9.0,9,1091.865281
9.0,9,1092.182606
9.0,9,1092.417214
9.0,9,1092.83607
2.0,8,1093.192282
10.0,10,1093.527324
0.0,6,1093.704227
8.616025,10,1093.993071
10.0,10,1094.290279
0.0,6,1094.426935
9.0,9,1094.733337
-1.0,5,1094.985029
9.0,9,1095.248457
9.0,9,1095.447416
9.0,9,1095.763281
0.0,6,1095.964932
8.0,8,1096.230848
9.0,9,1096.508974
9.0,9,1096.753609
9.0,9,1097.081727
0.0,6,1097.226247
10.61742,12,1097.563541
9.0,9,1097.796859
10.0,10,1098.000766
10.0,10,1098.379613
-0.299923,5,1098.531526
10.0,10,1098.78797
-1.0,4,1098.945472
-1.299552,4,1099.067839
9.62673,11,1099.237905
9.0,9,1099.460094
10.0,10,1099.78291
-0.841249,5,1099.890562
8.0,8,1100.155218
-2.644326,6,1100.315454
9.0,9,1100.606058
9.0,9,1100.831854
-1.0,5,1100.985017
-2.0,4,1101.12219
0.0,6,1101.220114
9.0,9,1101.452764
0.0,6,1101.598941
9.0,9,1101.858337
9.615573,11,1102.096986
-1.0,5,1102.301186
9.0,9,1102.481209
-1.0,5,1102.677333
10.0,10,1102.974561
9.0,9,1103.213336
-0.57992,5,1103.368217
10.0,10,1103.686478
9.0,9,1104.033444
10.0,10,1104.312662
10.0,10,1104.518522
9.0,9,1104.852657
1.0,7,1105.028768
1.0,6,1105.172886
0.0,5,1105.284263
0.0,6,1105.445847
8.617423,10,1105.732297
10.0,10,1106.100642
6.0,10,1106.513501
9.0,9,1106.751299
-1.0,5,1106.856707
0.0,6,1107.031953
9.0,9,1107.270994
-0.841249,5,1107.451323
9.0,9,1107.826294
9.0,9,1108.145617
9.0,9,1108.453799
8.0,8,1108.714078
9.0,9,1108.998312
9.0,9,1109.22427
9.615832,11,1109.458975
0.0,6,1109.768228
0.0,6,1109.963891
9.0,9,1110.131793
0.0,6,1110.293204
0.0,6,1110.525652
0.0,6,1110.728546
9.0,9,1110.934234
0.0,6,1111.104439
9.0,9,1111.39014
0.0,6,1111.605047
10.0,10,1111.850169
9.0,9,1112.211368
-2.436558,7,1112.418235
0.700013,6,1112.548627
-1.84084,4,1112.705213
8.0,9,1112.95833
-2.0,4,1113.187639
0.420014,6,1113.45504
8.0,8,1113.674122
9.0,9,1113.907108
0.0,6,1114.094872
9.0,9,1114.534217
10.0,10,1114.86153
-2.0,4,1115.016796
0.0,5,1115.1742
9.0,9,1115.434125
-5.0,1,1115.505071
11.0,11,1115.747305
0.0,6,1115.968191
-1.84084,4,1116.046162
8.0,8,1116.167335
9.0,9,1116.409769
9.0,9,1116.645747
1.0,7,1116.832332
-2.838445,3,1116.948628
9.0,9,1117.244215
0.0,5,1117.439441
0.0,6,1117.570383
9.0,9,1117.849238
9.0,9,1118.144574
10.0,10,1118.502448
-0.841249,5,1118.693344
-1.0,5,1121.074019
-1.0,5,1121.221038
-0.841249,5,1121.36861
9.0,9,1121.626132
-1.299552,4,1121.755568
-1.0,5,1121.852846
-2.0,4,1122.02855
10.0,10,1122.33287
-1.0,5,1122.495323
9.0,9,1122.89728
10.0,10,1123.123872
8.0,8,1123.41163
9.0,9,1123.654226
11.0,11,1124.065565
-0.57992,5,1124.250311
0.158681,6,1124.449431
9.0,9,1124.764804
0.0,6,1124.939382
7.615917,9,1125.207463
0.0,6,1125.493915
8.0,8,1125.725699
-1.379585,6,1125.877791
8.62673,10,1126.300718
0.0,6,1126.459367
-1.0,5,1126.594907
-0.299923,5,1126.737943
-0.366834,7,1126.912016
9.0,9,1127.066382
10.0,10,1127.26374
1.0,7,1127.464149
10.0,10,1127.711377
10.0,10,1128.051285
8.0,9,1128.335815
0.0,6,1128.488
-0.666847,6,1128.639716
-1.299552,4,1128.850914
9.0,9,1129.06941
-1.0,5,1129.271483
0.0,6,1129.378867
-0.57992,5,1129.594697
0.0,6,1129.802429
9.0,9,1129.982543
-1.0,5,1130.10261
0.0,6,1130.274416
9.0,9,1130.629729
9.0,9,1130.988592
9.0,9,1131.218052
-1.0,5,1131.402802
-0.373185,7,1131.555879
9.0,9,1131.970931
-1.57953,4,1132.106251
8.0,8,1132.340354
9.0,9,1132.626898
-1.84084,4,1132.73953
9.0,9,1132.934304
-1.299552,4,1133.114778
10.0,10,1133.278601
9.0,9,1133.605772
-1.0,5,1133.739011
-1.0,5,1133.970932
0.0,6,1134.172116
10.0,10,1134.493775
-1.379585,6,1134.68771
0.0,5,1134.808478
9.0,9,1135.074274
10.0,10,1135.465456
9.0,9,1135.800682
9.0,9,1136.008647
0.0,5,1136.131829
-0.299923,5,1136.333779
-3.511246,6,1136.535769
