#{"t_start": 1753289101.764769, "env_id": "highway-fast-v0"}
r,l,t
12.445973,14,234.469766
8.24675,10,234.590827
21.479312,23,234.861629
5.919779,7,234.948065
2.886444,4,234.999309
10.646445,12,235.143627
12.646013,14,235.310256
8.179779,9,235.42189
6.046446,7,235.510007
2.779825,4,235.56199
3.313118,4,235.613719
1.946796,3,235.653379
6.779779,8,235.753562
2.053097,3,235.794073
4.046452,5,235.85633
10.313112,11,235.991218
3.313118,4,236.043045
11.81264,13,236.200385
5.113112,6,236.273885
1.846796,3,236.312609
20.513112,23,236.589182
10.046445,11,236.722651
10.519307,12,236.86809
9.579779,11,237.003393
4.646446,6,237.077328
2.779825,4,237.128039
2.053097,3,237.167111
3.212646,4,237.217341
2.486321,4,237.270332
5.046446,6,237.346881
1.313463,2,237.374141
14.046445,15,237.553723
6.945974,8,237.653389
5.813112,7,237.740186
8.91264,10,237.861654
6.513112,8,237.958986
13.048758,14,238.12402
5.046446,6,238.197669
6.513112,8,238.296824
10.753112,12,238.441716
4.846446,6,238.515108
6.046446,7,238.604131
16.312168,18,238.820266
4.846446,6,238.893376
6.779779,8,238.992247
1.946796,3,239.031535
21.913112,23,239.303457
6.546446,8,239.400289
14.313112,15,239.583312
14.913112,17,239.787969
8.713112,10,239.908839
2.113158,3,239.947683
12.313112,13,240.103363
6.046446,7,240.190393
3.046492,4,240.240284
3.713118,5,240.301567
1.946796,3,240.341571
5.579779,7,240.426791
4.912642,6,240.500888
8.379779,10,240.62292
1.846796,3,240.661508
7.046445,8,240.75837
12.579779,14,240.92811
9.786445,11,241.062311
16.046445,17,241.268704
9.013112,10,241.38989
3.713118,5,241.454663
3.986445,5,241.51819
5.313112,6,241.59609
1.180129,2,241.623421
4.646446,6,241.698339
12.379779,14,241.86543
4.753112,6,241.941522
7.64675,9,242.049894
6.779779,8,242.148534
8.313112,9,242.258121
10.646445,12,242.404124
6.046446,7,242.490947
13.313112,15,242.671621
4.313113,5,242.733668
6.779779,8,242.831945
9.946445,11,242.963867
17.046445,18,243.176662
5.579779,7,243.26373
1.946796,3,243.303084
3.15311,4,243.356077
7.746445,9,243.465725
1.953097,3,243.503877
8.18274,10,243.625993
15.046445,16,243.819572
6.91249,8,243.917339
12.996865,14,244.084362
5.579779,7,244.173967
3.879785,5,244.236731
4.846446,6,244.313352
4.5356,6,244.387347
11.949459,15,244.571545
2.779825,4,244.622353
1.019667,2,244.649142
4.646446,6,244.722749
6.153112,7,244.811133
3.819779,5,244.872978
10.219025,12,245.017676
6.619779,8,245.114833
25.686883,30,245.474167
8.91264,10,245.595846
7.646486,9,245.707076
15.879823,19,245.93521
4.046452,5,245.999086
13.379307,15,246.178949
12.578835,14,246.348109
2.053097,3,246.386258
6.779779,8,246.484503
6.313112,7,247.437303
9.313112,10,247.560895
5.046446,6,247.636326
7.046446,8,247.734761
7.446445,9,247.845611
4.846446,6,247.919817
11.613112,13,248.07609
1.846796,3,248.116462
5.686445,7,248.20239
9.046445,10,248.324752
2.053097,3,248.363617
5.046446,6,248.441238
1.71608,3,248.481471
5.046446,6,248.55623
9.946445,11,248.689508
1.246796,2,248.717709
16.753112,19,248.946761
2.046796,3,248.985334
4.846446,6,249.059067
2.153097,3,249.099458
2.886444,4,249.149558
11.179779,13,249.306081
10.353112,12,249.450984
1.180129,2,249.47882
5.153112,6,249.55358
13.153112,14,249.719737
7.446445,9,249.829094
5.55249,7,249.915539
11.479779,13,250.071988
15.679315,17,250.273487
3.713118,5,250.33572
3.819779,5,250.398898
7.046445,8,250.512875
10.046445,11,250.644621
4.313113,5,250.706294
1.953097,3,250.744549
14.913112,16,250.936812
2.153097,3,250.975353
8.046445,9,251.086059
5.779779,7,251.172322
11.046445,12,251.315756
13.153112,14,251.482052
5.579779,7,251.56685
6.679307,8,251.663041
3.819779,5,251.723346
4.912496,6,251.796048
1.953097,3,251.834959
2.046796,3,251.87347
5.313112,6,251.948413
5.113112,6,252.022615
2.053097,3,252.060617
15.413119,19,252.289502
6.546446,8,252.387082
11.619762,14,252.554319
2.046796,3,252.592676
6.91264,8,252.690101
10.745973,12,252.835546
5.945974,7,252.920961
6.313112,7,253.005896
4.313113,5,253.068926
5.579779,7,253.155999
7.049459,10,253.274712
1.180129,2,253.301796
13.046445,14,253.47029
7.318835,9,253.578773
15.613417,17,253.782365
2.649413,4,253.832811
9.54675,11,253.967944
1.313463,2,253.99607
1.180129,2,254.022815
4.867515,6,254.096439
5.046446,6,254.170925
3.879785,5,254.233365
12.945974,14,254.403113
13.979779,16,254.595244
0.915775,2,254.623374
2.046796,3,254.661344
8.013112,9,254.771652
4.913112,6,254.845301
7.845973,9,254.956809
2.946492,4,255.007589
4.646446,6,255.082595
3.05166,4,255.133379
6.153112,7,255.221673
2.067501,3,255.260952
10.046445,11,255.392752
4.046452,5,255.453971
6.513112,8,255.553256
8.863533,10,255.675021
9.046445,10,255.795089
2.046796,3,255.834086
13.779307,15,256.015105
4.715425,6,256.08939
1.846796,3,256.128099
22.420221,30,256.481431
1.846796,3,256.51998
19.446445,22,256.785626
1.946796,3,256.823852
2.046796,3,256.862107
3.879785,5,256.926118
18.335991,21,257.176398
4.146446,5,257.238517
1.946796,3,257.278262
14.086445,16,257.471524
11.153112,12,257.617319
9.446446,11,257.749919
10.046445,11,257.88203
11.096721,13,258.039794
10.71264,12,258.181848
9.046445,10,258.303569
6.93067,8,258.399491
5.046446,6,258.473933
3.313118,4,258.525845
9.313112,11,258.657417
5.813112,7,258.744046
8.013112,9,258.855846
18.046445,19,259.079987
6.153112,7,259.167268
12.686445,14,259.331758
2.053097,3,259.371298
1.153,2,259.399483
11.419307,13,259.556445
2.053097,3,259.595085
2.046796,3,259.633301
5.948758,7,259.717291
14.913112,16,259.905593
13.38232,16,260.097382
9.046445,10,260.220408
13.313112,14,260.387538
9.046445,10,260.509655
1.846796,3,260.553062
6.714954,8,260.656605
2.979354,4,260.707778
12.046445,13,260.868338
13.819307,15,261.048687
16.93067,18,261.265585
2.013001,3,261.304438
24.179779,25,261.60313
10.733709,12,261.747475
18.863532,20,261.985401
23.153112,24,262.271546
3.085972,4,262.322391
4.745974,6,262.395846
1.980129,3,262.435289
6.852154,8,262.534031
13.153112,14,262.700563
5.245135,7,262.787055
6.813112,8,262.884743
14.913112,16,263.075431
9.153112,10,263.198392
4.67978,6,263.272798
16.34675,18,263.487667
12.313112,13,263.642818
10.046445,11,263.775873
5.813112,7,263.864175
2.046796,3,263.901935
8.379779,10,264.023804
5.113112,6,264.097492
5.313112,6,264.172169
4.878823,6,264.247551
8.486445,10,264.37007
16.31882,18,264.586949
5.313112,6,264.662476
8.746445,10,264.784456
5.645983,7,264.872454
6.212165,7,264.9581
4.598545,6,265.030589
10.130198,11,265.166248
3.912656,5,265.227729
3.046492,4,265.27883
7.119317,8,265.376094
7.313152,9,265.485761
17.313112,18,265.697316
5.930671,7,265.781978
4.046452,5,265.842955
14.449459,19,266.069106
5.046446,6,266.142166
10.067515,11,266.273953
14.046445,15,266.455428
5.646452,7,266.543023
7.17978,9,266.651395
10.012945,11,266.781644
10.246445,12,266.927544
8.584464,10,267.04941
11.646445,13,267.203353
3.97978,5,267.264916
14.179157,15,267.444709
7.01265,8,267.544634
8.745973,10,267.66663
4.313113,5,267.728509
5.745487,7,267.814475
8.879348,10,267.936527
9.245975,10,268.056748
13.012168,14,268.22379
3.046492,4,268.274709
13.864004,16,268.465745
2.046796,3,268.505385
5.846446,7,268.592072
10.71264,12,268.737296
4.753112,6,268.81179
12.219779,14,268.981373
23.913112,25,269.278757
14.067515,15,269.45961
4.846446,6,269.534177
4.313113,5,269.600185
5.019682,6,269.675544
0.915775,2,269.702962
1.846796,3,269.743947
2.913158,4,269.795131
3.713118,5,269.857465
10.048936,12,270.000003
4.153112,5,270.06206
1.086334,2,270.090498
2.046796,3,270.129333
2.053097,3,270.168204
8.045973,9,270.278402
2.197383,3,270.318316
7.863533,9,270.428471
10.246445,12,270.571576
1.846796,3,270.613093
2.046796,3,270.652635
10.913112,12,270.797496
8.885487,12,270.941064
8.046445,9,271.050466
21.116126,25,271.345856
15.030207,18,271.56299
8.669329,12,271.707925
12.219779,14,271.878448
9.883874,12,272.022167
4.067515,5,272.084649
8.002663,12,272.231366
5.012641,6,272.30709
4.646446,6,272.382128
3.313118,4,272.433254
1.846796,3,272.471823
11.364004,13,272.631417
4.863534,6,272.704114
8.579307,10,272.823802
1.946796,3,272.862319
6.267016,9,272.972908
5.046446,6,273.048408
9.313112,11,273.181037
8.379779,10,273.304263
20.820221,30,273.65882
7.231061,9,273.768667
8.646498,12,273.91394
6.564308,8,274.010534
10.830677,13,274.168539
1.846796,3,274.206468
13.046445,14,274.375891
8.379779,10,274.497684
6.019307,7,274.583532
20.913504,28,274.918969
3.812646,5,274.980183
22.179779,23,275.250989
19.846842,24,275.539357
1.313463,2,275.567896
2.046796,3,275.607237
2.197383,3,275.645583
14.913112,17,275.849617
6.383874,8,275.947945
0.915775,2,275.975554
25.713509,30,276.332084
24.420221,30,276.688207
4.118328,5,276.749923
6.182091,7,276.835332
8.297647,10,276.955201
24.753554,30,277.313723
17.579779,20,277.551996
10.93067,12,277.694782
12.013112,14,277.861784
5.217208,7,277.94907
1.313463,2,277.975794
3.15311,4,278.026922
8.713112,10,278.145799
21.949458,27,278.462319
1.180129,2,278.489122
8.513508,10,278.608527
3.713118,5,278.670782
8.379779,10,278.78934
5.686445,7,278.87623
24.516126,30,279.236701
1.915775,3,279.275709
6.313112,7,279.362647
5.579779,7,279.448131
1.180129,2,279.476018
13.313112,14,279.645722
10.516073,12,279.789966
10.445973,12,279.933191
3.699022,5,279.996065
2.046796,3,280.035048
5.046446,6,280.110552
0.982442,2,280.137642
3.15311,4,280.188107
5.282785,7,280.276415
2.046796,3,280.316916
4.913112,6,280.392227
2.779825,4,280.442187
9.179779,11,280.573785
13.046445,15,280.755403
9.43371,11,280.887145
11.286445,13,281.040865
8.279307,9,281.14955
13.753096,17,281.351753
4.646446,6,281.428348
12.77983,14,281.598894
12.745098,15,281.780283
13.779307,15,281.962274
7.879307,9,282.070287
13.046445,14,282.237692
1.246796,2,282.265631
21.779307,23,282.541642
8.046445,9,282.65047
2.113158,3,282.688834
8.379779,10,282.809983
6.513112,8,282.90783
14.150541,16,283.09784
14.53067,16,283.28738
4.067515,5,283.350144
22.61264,24,283.637112
17.05007,19,283.866116
4.046452,5,283.927115
2.417254,4,283.976101
1.997383,3,284.015416
2.067501,3,284.054366
7.945974,9,284.162267
3.900849,5,284.223637
6.648758,8,284.323002
4.730671,6,284.396776
13.979779,16,284.59089
1.946796,3,284.630216
6.513112,8,284.728791
5.786348,7,284.815324
4.715425,6,284.888382
14.182791,17,285.093185
7.516073,9,285.203515
8.013112,9,285.312587
7.046446,8,285.409345
9.313112,10,285.530242
16.679307,18,285.745101
5.046446,6,285.819852
12.633677,15,285.998807
11.286445,13,286.157009
17.046445,18,286.370536
2.113158,3,286.409501
5.046446,6,286.483162
9.379715,12,286.628894
4.945983,6,286.705573
5.686445,7,286.791744
1.279667,2,286.819275
9.153112,10,286.940872
2.197383,3,286.978426
1.846796,3,287.017038
7.313112,9,287.128786
7.853112,9,287.237302
6.046446,7,287.324398
1.246796,2,287.353058
12.448758,14,287.518451
5.579779,7,287.606022
13.212168,15,287.786864
2.886444,4,287.837887
8.153112,9,287.947929
1.953097,3,287.987506
12.686445,14,288.156676
8.013112,9,288.266673
9.153112,10,288.38674
1.051567,2,288.414088
2.946492,4,288.465479
7.446445,9,288.574245
8.91264,10,288.694758
4.313113,5,288.756541
4.046452,5,288.818314
2.046796,3,288.857213
17.713112,20,289.095609
3.97978,5,289.15677
9.313112,11,289.289659
7.579779,9,289.399052
2.113158,3,289.438202
1.153,2,289.465393
2.930717,4,289.516078
7.746445,9,289.626871
3.046452,4,289.676765
26.282314,30,290.032352
7.046446,8,290.132611
3.97978,5,290.194186
17.979779,20,290.432618
21.046445,22,290.694334
4.046452,5,290.757482
16.113112,18,290.973193
4.313113,5,291.035805
5.945974,7,291.121345
4.779308,6,291.195951
1.153,2,291.223653
1.967501,3,291.26266
3.046492,4,291.313338
1.846796,3,291.353462
3.97978,5,291.416024
3.531061,5,291.476637
1.953097,3,291.51562
6.912165,8,291.613881
4.212641,5,291.675604
3.819779,5,291.738399
5.046446,6,291.811984
1.953097,3,291.850912
8.93067,10,291.972944
10.246445,12,292.119617
4.313113,5,292.182856
4.753112,6,292.259296
11.153112,12,292.406172
5.613112,7,292.492303
11.91264,13,292.64862
5.245975,6,292.724919
14.679307,16,292.916301
11.585487,13,293.071812
14.145487,16,293.262084
2.046796,3,293.30131
8.945499,10,293.423081
1.313463,2,293.450156
2.153097,3,293.487839
6.012154,7,293.575339
5.813112,7,293.661193
7.348758,9,293.769212
3.945505,5,293.831845
15.279307,17,294.036679
4.646446,6,294.110096
3.979314,5,294.171702
1.980129,3,294.210478
3.913118,5,294.273125
16.452154,18,294.489962
15.945973,18,294.703589
18.145487,20,294.943204
13.019777,14,295.111572
21.877905,23,295.387725
3.046492,4,295.437614
3.046492,4,295.48803
2.313158,3,295.526058
2.913463,4,295.576858
11.578835,13,295.735289
3.713118,5,295.798051
4.046452,5,295.86162
1.313463,2,295.889352
6.052165,7,295.975939
9.046445,10,296.096681
4.046452,5,296.162357
7.279317,8,296.26148
19.812154,22,296.523638
5.11886,6,296.597494
4.046452,5,296.661636
4.945499,6,296.737832
4.979309,6,296.81229
4.212166,5,296.875333
2.813158,4,296.92751
9.046445,10,297.069374
4.146446,5,297.131202
14.545487,16,297.324044
3.112074,4,297.375187
2.046796,3,297.412893
15.91264,17,297.616009
3.746452,5,297.67762
7.845503,9,297.787999
1.153,2,297.814293
6.979308,8,297.91244
8.153112,9,298.021166
5.745487,7,298.106806
14.91264,16,298.299107
17.245501,19,298.523883
5.745487,7,298.609436
7.046446,8,298.707789
15.046445,16,298.897995
16.245501,17,299.099437
12.046445,13,299.256487
13.313112,14,299.425835
7.752476,9,299.536258
2.979354,4,299.586528
9.313112,10,299.706304
13.212165,14,299.875589
11.478849,13,300.031723
7.812154,9,300.141134
5.019306,6,300.215005
8.153112,9,300.323674
6.779779,8,300.421359
2.813463,4,300.470915
10.91264,12,300.613917
3.945505,5,300.676827
10.353112,12,300.823028
7.545973,9,300.931754
1.880129,3,300.970019
6.012154,7,301.056606
6.046446,7,301.14167
16.27882,18,301.354386
5.046446,6,301.430322
11.345487,13,301.588283
12.013112,14,301.754062
5.067515,6,301.827722
8.01265,9,301.936361
7.085975,8,302.033686
2.313158,3,302.07245
5.012651,6,302.149129
13.878684,15,302.327169
6.95264,8,302.425017
24.585487,27,302.746074
4.046452,5,302.808407
3.046492,4,302.859722
7.046446,8,302.958831
2.046796,3,302.997125
4.046452,5,303.059598
3.746452,5,303.120353
7.019779,8,303.217825
3.15311,4,303.268744
4.912641,6,303.34187
15.01264,17,303.54568
5.686445,7,303.630946
3.879785,5,303.693536
5.778358,7,303.778314
7.046446,8,303.875682
5.579779,7,303.962593
3.913118,5,304.025886
6.91264,8,304.123148
7.446445,9,304.231733
16.913112,18,304.446856
3.979314,5,304.508586
5.679819,7,304.595602
3.979314,5,304.658727
4.87978,6,304.734386
4.046452,5,304.796883
7.597337,9,304.904904
3.313118,4,304.954944
11.979307,13,305.111563
1.153,2,305.138463
4.945974,6,305.211616
4.046452,5,305.273166
11.612168,13,305.432006
4.945974,6,305.506075
9.745975,11,305.637252
1.213001,2,305.665221
2.046796,3,305.704247
3.945505,5,305.765636
28.612168,30,306.119515
6.979308,8,306.217761
5.012496,6,306.292244
8.678835,10,306.413598
11.079307,12,306.557461
5.046446,6,306.631713
3.212171,4,306.682854
4.013118,5,306.745266
6.91264,8,306.843586
3.979314,5,306.905699
3.085972,4,306.957928
7.145489,8,307.05829
5.945499,7,307.145759
10.046445,11,307.281144
19.252514,23,307.553174
8.153112,9,307.66391
4.153112,5,307.726593
6.419824,8,307.825782
3.713118,5,307.888858
6.163542,7,307.975599
12.267499,14,308.146868
8.046486,9,308.255059
9.030198,10,309.765336
8.046445,9,309.877088
4.912641,6,309.949626
14.329726,16,310.141003
6.913112,8,310.242171
3.879785,5,310.306137
22.653157,30,310.663652
9.999656,14,310.833713
4.313113,5,310.897304
14.664056,18,311.10951
14.335945,17,311.312622
5.096865,6,311.386426
7.918095,9,311.495393
8.153112,9,311.604695
3.046492,4,311.654255
10.246445,12,311.797393
8.318877,10,311.91902
5.012651,6,311.992794
7.046446,8,312.088884
8.979779,10,312.20743
7.153112,8,312.30442
9.153112,10,312.424452
7.067515,8,312.521212
5.863533,7,312.60683
10.27882,12,312.751092
16.313112,17,312.954813
8.985973,10,313.076109
15.715655,19,313.304151
1.213001,2,313.330689
10.313112,11,313.462897
2.046796,3,313.501694
3.046492,4,313.552589
4.145489,5,313.615825
2.046796,3,313.655244
7.913112,9,313.763912
12.779307,14,313.928796
8.313112,9,314.039198
1.086334,2,314.066648
4.018328,5,314.128302
5.579779,7,314.214848
9.313112,10,314.337943
13.046445,15,314.516188
3.979314,5,314.578901
14.318834,16,314.771529
4.052165,5,314.834006
8.919307,10,314.954952
4.046452,5,315.017836
9.67882,11,315.14954
1.980129,3,315.188556
9.91264,11,315.323203
12.113112,14,315.489397
3.97978,5,315.551811
3.945505,5,315.614265
6.679307,8,315.710723
7.279317,8,315.80984
4.878823,6,315.884358
8.313112,9,315.994923
9.179779,11,316.128263
2.046796,3,316.166415
9.879307,11,316.298964
3.179203,4,316.350846
11.245516,13,316.507329
26.812154,29,316.852968
4.085974,5,316.914657
1.980129,3,316.953625
3.746452,5,317.016832
6.945499,8,317.114856
5.313112,6,317.189127
8.629382,10,317.311653
5.846446,7,317.396588
8.046445,9,317.504801
9.01265,10,317.625104
7.046446,8,317.722723
7.313112,8,317.820937
8.279317,9,317.929681
19.046445,20,318.166803
3.979314,5,318.230299
4.153112,5,318.291801
5.945499,7,318.378058
5.279317,6,318.450719
17.153112,18,318.668376
3.046492,4,318.719132
6.313112,7,318.805063
7.745983,9,318.915583
4.912179,6,318.991196
4.012656,5,319.053538
10.745487,12,319.196702
5.052165,6,319.271506
2.046796,3,319.311932
5.945974,7,319.397976
4.945974,6,319.47285
5.945499,7,319.560277
7.245053,8,319.659484
3.713118,5,319.72115
9.778835,11,319.854671
3.979314,5,319.916458
10.91264,12,320.064379
8.313112,9,320.174265
3.012696,4,320.225086
10.085501,11,320.357698
7.81264,9,320.467752
5.879307,7,320.555746
5.878822,7,320.64667
14.397337,16,320.83761
4.979309,6,320.911968
9.046445,10,321.033679
6.979308,8,321.131391
7.046446,8,321.228612
11.046445,12,321.373769
6.979308,8,321.471493
2.197383,3,321.51006
5.683874,7,321.598394
5.313112,6,321.673918
10.345973,12,321.819013
5.046446,6,321.893618
3.819779,5,321.955604
5.579779,7,322.042785
4.67978,6,322.117016
5.613112,7,322.203421
5.052165,6,322.278509
2.046796,3,322.317424
8.245975,9,322.427257
2.046796,3,322.466561
6.153112,7,322.551512
12.719145,14,322.72139
9.812154,11,322.857341
2.279363,3,322.895102
4.878845,6,322.967754
4.945974,6,323.042252
3.746452,5,323.105272
5.012651,6,323.179693
4.913112,6,323.254456
1.086334,2,323.282731
2.046796,3,323.321152
11.046445,12,323.467241
2.013463,3,323.505637
8.01265,9,323.616099
18.879317,20,323.853667
9.41264,11,323.986652
13.046445,14,324.156365
14.27882,16,324.350263
19.67882,21,324.598341
6.313112,7,324.68404
3.046492,4,324.733983
12.645811,14,324.903825
13.27882,15,325.083597
3.879785,5,325.147336
13.745973,15,325.326788
3.15311,4,325.379595
2.046796,3,325.418946
3.046492,4,325.468921
6.051711,7,325.555305
20.744571,22,325.816046
18.212154,20,326.056187
7.881629,9,326.165162
9.01265,10,326.286426
9.197337,10,326.407427
7.852154,9,326.515687
7.799919,9,326.625033
4.153112,5,326.687006
6.848287,8,326.787165
15.01975,18,327.002998
16.046445,17,327.207039
15.046445,16,327.397995
5.268933,7,327.485272
4.753112,6,327.56104
1.015775,2,327.589423
6.979308,8,327.686635
2.879825,4,327.738654
8.313112,9,327.847622
14.313112,15,328.026501
7.046446,8,328.125066
3.97978,5,328.189094
11.679307,13,328.345806
12.113112,14,328.513377
14.646446,16,328.703728
7.585708,9,328.81503
5.217208,7,328.901356
4.046452,5,328.963199
1.019667,2,328.991493
7.897337,9,329.099928
3.079313,4,329.150646
2.66405,4,329.20011
3.582097,5,329.261631
3.812646,5,329.325664
10.353112,12,329.469612
1.913463,3,329.508914
25.00219,30,329.865688
5.73067,7,329.953371
18.553555,27,330.275145
6.268933,8,330.373553
2.797383,4,330.423872
8.153112,9,330.533322
5.046446,6,330.609119
1.180129,2,330.635719
4.646446,6,330.709815
6.046446,7,330.79909
4.950541,6,330.87308
14.550541,17,331.073448
2.046796,3,331.114948
6.352363,9,331.225907
3.713118,5,331.289563
7.93067,9,331.39867
7.153112,8,331.495893
6.779779,8,331.5953
15.346486,17,331.797554
1.846796,3,331.837583
9.045948,11,331.969787
1.819027,3,332.008881
22.913112,24,332.309603
8.313112,9,332.422777
4.982091,6,332.499527
9.116125,11,332.63889
6.019307,7,332.726763
5.145974,6,332.801346
14.046445,15,332.979817
3.734182,5,333.041896
13.712646,15,333.22014
3.245981,4,333.270117
9.046445,10,333.391668
7.713112,9,333.501726
16.34551,18,333.715692
2.046796,3,333.754242
9.21264,10,333.874046
22.666609,25,334.171778
5.179307,6,334.245855
19.046445,20,334.481212
10.619652,14,334.649922
7.633223,9,334.758298
13.979308,15,334.938214
9.778835,11,335.071091
7.712646,9,335.181108
15.945895,19,335.407852
4.046452,5,335.469702
3.986445,5,335.530528
16.881834,20,335.76404
8.118849,9,335.872922
10.81264,12,336.016134
4.212641,5,336.077012
18.046445,19,336.301809
10.046445,11,336.434378
8.413112,10,336.554412
6.945499,8,336.650174
11.046445,12,336.792497
9.045973,10,336.915263
3.085972,4,336.965286
6.979308,8,337.061327
11.446445,13,337.215517
14.113112,16,337.408384
4.012656,5,337.470297
4.313113,5,337.532826
8.47885,10,337.65237
9.612154,11,337.785536
4.67978,6,337.858144
5.046446,6,337.932496
3.313118,4,337.983354
6.046446,7,338.069427
7.313112,8,338.16705
5.313112,6,338.240212
12.345487,14,338.409191
3.313118,4,338.461622
17.079307,18,338.678857
5.985489,7,338.765652
7.446445,9,338.874938
14.046445,15,339.055093
3.713118,5,339.117042
10.979307,12,339.2585
10.778685,12,339.401306
1.153,2,339.428995
1.313463,2,339.45559
2.946492,4,339.505077
4.046452,5,339.567623
1.946796,3,339.608029
7.046446,8,339.705498
7.313112,8,339.803768
5.680083,7,339.890286
12.378835,14,340.060863
3.945981,5,340.123363
2.752988,4,340.173211
3.913118,5,340.235287
12.119301,15,340.418225
9.313112,11,340.550085
11.578835,13,340.707931
4.313113,5,340.77055
12.683874,14,340.93987
9.612026,11,341.072708
8.713112,10,341.193664
14.11264,15,341.371396
5.145974,6,341.446651
6.079779,7,341.532556
2.813158,4,341.581974
5.579779,7,341.667481
1.931021,3,341.707339
3.085972,4,341.758031
4.046452,5,341.820655
11.179779,13,341.978201
4.646446,6,342.05345
6.513112,8,342.153012
24.379307,26,342.461263
6.945499,8,342.560359
14.079703,16,342.751332
7.046446,8,342.848319
1.846796,3,342.8858
4.046452,5,342.947818
2.779825,4,342.999623
7.716126,10,343.137172
9.71882,11,343.270591
4.046452,5,343.33314
3.046452,4,343.383984
7.745973,9,343.492678
10.246445,12,343.637868
8.046445,9,343.749282
5.113112,6,343.823633
10.246445,12,343.967236
2.046796,3,344.005863
1.019667,2,344.032092
13.578835,15,344.212813
6.545863,8,344.311241
1.086334,2,344.338235
8.769018,11,344.471344
5.91264,7,344.557911
17.046445,19,344.785801
7.178304,9,344.894981
2.779825,4,344.944418
5.913417,7,345.030059
4.197338,5,345.091464
16.414544,19,345.318901
10.017876,12,345.465891
2.846021,4,345.517214
10.945974,12,345.661903
2.067501,3,345.699562
14.779307,16,345.894926
14.985973,16,346.0876
6.67882,8,346.184096
11.046445,12,346.330489
2.067501,3,346.369241
3.713118,5,346.436029
4.046452,5,346.498802
4.885351,6,346.584207
7.796865,9,346.700973
0.982442,2,346.730104
4.979192,6,346.807692
3.979314,5,346.869592
2.046796,3,346.909135
2.779825,4,346.96048
12.896865,14,347.132182
5.052165,6,347.204801
3.046452,4,347.255226
11.153112,12,347.400838
3.046492,4,347.450163
12.364739,14,347.615729
6.046446,7,347.701703
4.313113,5,347.764114
11.513112,13,347.920685
5.046446,6,347.993739
12.219779,14,348.158192
6.779779,8,348.257119
17.767974,20,348.494571
9.47882,11,348.636152
2.046796,3,348.675548
22.046445,23,348.958224
11.412154,13,349.113314
16.651559,20,349.350751
1.313463,2,349.378251
20.996393,23,349.653183
12.153112,13,349.80781
1.946796,3,349.845769
14.179307,15,350.025489
4.913118,6,350.098913
2.046796,3,350.135821
4.245975,5,350.198029
8.451131,10,350.318594
6.046446,7,350.40497
3.019777,4,350.456258
2.046796,3,350.494486
7.446445,9,350.602588
8.885511,10,350.723189
10.979308,12,350.866024
5.945499,7,350.952066
14.212154,16,351.141533
17.885013,21,351.389311
2.779825,4,351.439668
4.153112,5,351.502233
3.046452,4,351.553403
7.945499,9,351.666578
24.246445,27,351.985116
12.219779,14,352.153022
9.579779,11,352.284868
5.046446,6,352.358681
10.313112,11,352.490702
3.979314,5,352.55318
11.613112,13,352.709085
7.479779,9,352.821202
4.945974,6,352.894283
4.046452,5,352.956434
5.085975,6,353.031334
5.645974,7,353.117286
17.48232,20,353.354693
2.046796,3,353.392634
12.046445,13,353.547415
13.845973,15,353.726241
1.880129,3,353.764813
6.146023,7,353.850657
13.612154,15,354.031251
7.91264,9,354.140365
14.945499,16,354.331805
16.212154,18,354.547811
7.713112,9,354.657162
18.052154,20,354.900374
10.052165,11,355.032901
2.046796,3,355.071651
6.153112,7,355.157906
8.01265,9,355.268272
8.91264,10,355.390357
2.153097,3,355.427826
2.879354,4,355.477569
5.012651,6,355.553387
1.980129,3,355.593199
10.279317,11,355.725391
2.046796,3,355.764517
10.245975,11,355.898914
4.119316,5,355.960102
3.746452,5,356.021499
2.046796,3,356.060005
4.851822,6,356.133433
10.978845,12,356.278714
12.185168,14,356.445993
9.019307,10,356.56708
6.153112,7,356.651657
6.01265,7,356.736934
7.01265,8,356.834469
6.011825,7,356.917348
12.379779,14,357.086118
12.91264,14,357.253411
10.445973,12,357.396786
11.199215,13,357.552542
7.145973,8,357.649963
23.153112,24,357.934415
9.578835,11,358.066863
5.979308,7,358.152462
4.952027,6,358.226313
3.913118,5,358.289293
3.046492,4,358.340009
6.745487,8,358.438119
12.845361,14,358.608708
9.87882,11,358.74282
3.746452,5,358.805664
5.046446,6,358.880361
2.886444,4,358.933208
9.879621,11,359.06582
13.153112,15,359.242999
14.412168,16,359.435591
19.446451,22,359.698033
12.313112,13,359.852871
5.180083,6,359.927575
3.713118,5,359.989487
4.012656,5,360.055224
11.119317,12,360.198237
5.119317,6,360.272115
5.313112,6,360.347321
16.067515,17,360.551438
15.412154,17,360.755395
3.012696,4,360.806336
16.046445,17,361.011639
4.153112,5,361.075598
3.967042,5,361.137926
5.046446,6,361.21175
5.046446,6,361.286397
8.145973,9,361.398763
7.979308,9,361.508946
14.31882,16,361.701114
13.245973,15,361.883541
3.979314,5,361.945788
13.046445,14,362.11474
4.912641,6,362.187142
4.912179,6,362.261441
1.946334,3,362.301993
8.179307,9,362.411512
18.919307,21,362.662816
10.353112,12,362.807307
7.313112,8,362.906788
5.046446,6,362.981638
9.01265,10,363.102836
2.213158,3,363.14232
11.019779,12,363.286648
7.91264,9,363.40076
5.579779,7,363.489361
10.645025,12,363.635389
6.979308,8,363.734107
15.61264,17,363.936306
5.946486,7,364.022013
